-595	-180	-8455	8	-95	-35	
-603	-180	-8476	6	-96	-37	
-592	-179	-8469	8	-94	-36	
-603	-184	-8462	8	-93	-37	
-601	-168	-8468	7	-94	-36	
-592	-175	-8474	7	-95	-36	
-594	-179	-8463	8	-95	-37	
-597	-177	-8462	7	-94	-35	
-597	-180	-8455	7	-95	-36	
-601	-172	-8471	6	-95	-36	
-593	-178	-8477	8	-94	-36	
-591	-175	-8466	7	-94	-36	
-595	-181	-8460	7	-96	-35	
-598	-176	-8472	8	-94	-36	
-600	-182	-8468	7	-95	-35	
-595	-179	-8480	8	-95	-34	
-598	-174	-8465	7	-93	-36	
-604	-176	-8470	8	-93	-35	
-604	-183	-8458	7	-95	-36	
-596	-176	-8468	7	-94	-37	
-594	-171	-8468	7	-95	-36	
-605	-178	-8468	8	-94	-37	
-604	-174	-8468	6	-94	-34	
-593	-171	-8464	8	-96	-35	
-596	-183	-8477	8	-94	-36	
-600	-175	-8473	7	-95	-35	
-599	-177	-8469	6	-96	-37	
-603	-178	-8462	8	-94	-35	
-593	-180	-8475	8	-94	-36	
-595	-178	-8458	8	-94	-35	
-594	-181	-8467	7	-96	-36	
-595	-182	-8473	8	-94	-35	
-592	-174	-8467	8	-94	-36	
-596	-180	-8456	8	-95	-35	
-589	-176	-8466	7	-94	-36	
-596	-176	-8477	9	-93	-35	
-593	-175	-8453	8	-93	-36	
-598	-170	-8464	8	-95	-37	
-595	-187	-8461	8	-93	-37	
-598	-175	-8471	8	-95	-37	
-596	-174	-8470	6	-95	-37	
-594	-178	-8477	7	-95	-35	
-598	-177	-8464	8	-93	-35	
-598	-180	-8468	7	-94	-36	
-597	-176	-8468	7	-95	-35	
-595	-183	-8474	7	-95	-36	
-591	-176	-8465	8	-95	-35	
-593	-175	-8463	8	-93	-37	
-599	-174	-8461	7	-96	-36	
-595	-183	-8464	8	-93	-36	
-593	-175	-8452	8	-93	-35	
-597	-176	-8461	7	-93	-36	
-596	-183	-8467	8	-93	-34	
-595	-173	-8472	8	-93	-37	
-598	-178	-8473	8	-94	-36	
-597	-174	-8464	7	-96	-35	
-602	-175	-8469	6	-95	-36	
-596	-168	-8478	8	-93	-36	
-592	-172	-8454	8	-94	-37	
-594	-180	-8473	7	-95	-36	
-598	-181	-8475	9	-93	-35	
-596	-177	-8465	7	-92	-36	
-589	-176	-8463	7	-94	-36	
-593	-177	-8476	8	-94	-36	
-597	-179	-8468	8	-95	-35	
-597	-170	-8462	8	-95	-36	
-589	-184	-8458	6	-94	-37	
-599	-178	-8465	6	-95	-38	
-600	-176	-8474	9	-93	-36	
-604	-179	-8469	8	-93	-36	
-595	-184	-8464	6	-95	-36	
-595	-177	-8468	8	-95	-35	
-602	-173	-8465	9	-94	-36	
-594	-174	-8465	6	-96	-36	
-597	-175	-8461	7	-94	-36	
-599	-175	-8464	8	-93	-36	
-593	-177	-8457	7	-94	-35	
-604	-177	-8469	7	-94	-36	
-591	-176	-8472	8	-94	-35	
-595	-169	-8468	7	-94	-36	
-602	-175	-8461	7	-94	-35	
-602	-182	-8460	8	-94	-36	
-592	-180	-8472	7	-94	-35	
-597	-176	-8460	9	-93	-35	
-596	-180	-8471	7	-95	-36	
-592	-180	-8477	7	-95	-36	
-592	-181	-8463	7	-95	-36	
-593	-178	-8463	8	-93	-36	
-594	-181	-8471	6	-94	-36	
-594	-180	-8459	8	-95	-36	
-590	-181	-8466	7	-95	-35	
-600	-176	-8470	7	-94	-37	
-597	-180	-8461	7	-96	-36	
-599	-179	-8470	9	-93	-36	
-601	-179	-8461	9	-93	-36	
-592	-179	-8466	7	-94	-36	
-601	-176	-8462	8	-94	-36	
-595	-175	-8463	8	-93	-36	
-591	-176	-8463	8	-95	-35	
-602	-180	-8481	8	-94	-35	
-599	-184	-8464	8	-94	-36	
-591	-177	-8461	7	-92	-34	
-601	-177	-8462	8	-92	-36	
-584	-178	-8462	7	-96	-35	
-591	-174	-8474	7	-93	-35	
-598	-177	-8459	8	-93	-36	
-592	-173	-8458	6	-96	-38	
-589	-179	-8464	7	-95	-36	
-600	-177	-8454	9	-93	-35	
-595	-176	-8459	7	-93	-35	
-599	-170	-8473	7	-95	-37	
-591	-180	-8467	8	-94	-36	
-590	-176	-8463	8	-94	-36	
-592	-179	-8466	8	-93	-36	
-596	-176	-8467	9	-95	-36	
-587	-174	-8475	8	-93	-36	
-596	-171	-8468	7	-94	-35	
-597	-175	-8465	7	-96	-37	
-593	-181	-8470	8	-94	-35	
-594	-181	-8458	10	-92	-36	
-590	-179	-8459	8	-94	-36	
-594	-170	-8453	7	-94	-36	
-594	-174	-8475	7	-93	-37	
-597	-184	-8467	8	-92	-35	
-597	-173	-8457	8	-95	-35	
-592	-175	-8462	7	-94	-37	
-597	-177	-8468	7	-94	-36	
-588	-186	-8465	8	-95	-36	
-584	-180	-8472	8	-95	-35	
-593	-174	-8460	8	-94	-36	
-594	-177	-8464	8	-94	-36	
-596	-171	-8457	7	-95	-36	
-593	-165	-8468	6	-94	-37	
-585	-180	-8468	8	-94	-36	
-598	-174	-8449	9	-94	-35	
-587	-181	-8462	8	-94	-36	
-599	-179	-8470	8	-94	-36	
-590	-173	-8463	7	-95	-36	
-596	-174	-8460	8	-95	-36	
-598	-172	-8467	7	-94	-37	
-586	-173	-8478	7	-93	-35	
-594	-179	-8466	8	-94	-36	
-599	-172	-8462	7	-95	-36	
-601	-175	-8472	6	-94	-36	
-594	-174	-8471	8	-94	-36	
-593	-174	-8469	8	-95	-36	
-597	-170	-8464	8	-95	-36	
-591	-178	-8459	8	-95	-37	
-591	-175	-8475	8	-93	-36	
-591	-175	-8468	8	-94	-37	
-593	-171	-8461	6	-94	-37	
-592	-176	-8479	7	-94	-35	
-597	-172	-8477	7	-92	-34	
-594	-173	-8462	6	-95	-36	
-591	-179	-8466	7	-96	-36	
-596	-174	-8477	8	-95	-37	
-586	-180	-8470	8	-94	-34	
-603	-175	-8475	8	-93	-35	
-594	-173	-8474	8	-95	-37	
-600	-175	-8470	8	-93	-35	
-594	-176	-8461	7	-93	-35	
-596	-179	-8471	8	-95	-35	
-600	-176	-8468	9	-94	-35	
-598	-176	-8452	8	-93	-35	
-594	-175	-8460	7	-95	-37	
-603	-177	-8462	9	-93	-36	
-597	-182	-8472	8	-93	-34	
-601	-177	-8465	6	-94	-37	
-580	-202	-8466	7	-96	-37	
-596	-164	-8465	10	-91	-32	
-618	-152	-8459	10	-95	-38	
-581	-218	-8460	8	-93	-34	
-616	-141	-8474	7	-96	-36	
-570	-185	-8478	8	-94	-36	
-607	-183	-8463	7	-95	-36	
-573	-162	-8462	8	-94	-34	
-631	-158	-8480	8	-94	-36	
-547	-205	-8469	7	-96	-35	
-638	-163	-8468	6	-95	-36	
-562	-189	-8473	8	-94	-37	
-622	-155	-8469	9	-92	-35	
-580	-186	-8461	8	-94	-36	
-606	-169	-8465	7	-95	-36	
-594	-181	-8467	9	-94	-36	
-596	-170	-8465	10	-91	-35	
-592	-205	-8453	7	-96	-33	
-594	-150	-8468	7	-98	-37	
-593	-183	-8464	12	-89	-36	
-597	-186	-8473	6	-95	-37	
-584	-156	-8473	8	-95	-39	
-596	-215	-8460	7	-94	-36	
-605	-144	-8475	10	-94	-38	
-595	-176	-8468	10	-92	-40	
-590	-204	-8467	7	-94	-38	
-596	-181	-8477	8	-95	-38	
-571	-199	-8466	7	-97	-37	
-604	-191	-8454	6	-94	-33	
-607	-157	-8463	9	-97	-38	
-576	-223	-8466	11	-89	-30	
-618	-122	-8471	8	-94	-33	
-590	-193	-8471	6	-99	-40	
-559	-254	-8469	7	-94	-32	
-627	-97	-8486	10	-93	-33	
-574	-229	-8461	8	-92	-36	
-603	-156	-8464	8	-95	-35	
-585	-190	-8470	7	-95	-37	
-605	-184	-8470	8	-96	-37	
-594	-162	-8456	9	-92	-36	
-597	-196	-8466	7	-95	-35	
-584	-170	-8467	8	-95	-36	
-599	-175	-8475	9	-94	-37	
-598	-178	-8467	7	-94	-38	
-591	-186	-8463	6	-96	-39	
-590	-170	-8471	7	-92	-37	
-605	-177	-8464	7	-95	-41	
-583	-207	-8475	9	-92	-39	
-597	-182	-8467	8	-95	-38	
-592	-171	-8472	7	-94	-36	
-592	-193	-8462	7	-92	-32	
-596	-179	-8459	6	-97	-34	
-583	-170	-8470	8	-92	-33	
-589	-223	-8475	7	-95	-31	
-622	-94	-8469	8	-89	-32	
-583	-237	-8458	5	-100	-37	
-596	-150	-8474	8	-95	-33	
-584	-205	-8471	7	-96	-38	
-604	-156	-8471	9	-92	-35	
-590	-193	-8452	7	-91	-34	
-611	-165	-8468	7	-96	-37	
-582	-189	-8465	8	-93	-33	
-607	-167	-8480	8	-96	-37	
-579	-178	-8452	9	-93	-35	
-609	-178	-8451	10	-92	-35	
-585	-185	-8461	8	-95	-36	
-604	-176	-8456	7	-93	-36	
-590	-182	-8462	8	-93	-37	
-596	-178	-8470	8	-92	-35	
-595	-184	-8468	8	-96	-36	
-598	-173	-8462	7	-96	-37	
-597	-176	-8468	7	-94	-36	
-593	-181	-8464	7	-95	-37	
-595	-180	-8479	6	-95	-35	
-590	-175	-8471	7	-94	-36	
-596	-187	-8477	8	-94	-36	
-597	-172	-8467	7	-94	-36	
-591	-184	-8457	8	-95	-36	
-596	-178	-8454	7	-94	-35	
-589	-181	-8452	7	-95	-36	
-595	-183	-8471	7	-94	-36	
-593	-181	-8469	7	-94	-36	
-600	-183	-8457	8	-93	-36	
-590	-186	-8471	9	-94	-35	
-592	-178	-8470	7	-95	-36	
-596	-181	-8467	8	-94	-35	
-599	-183	-8463	9	-93	-36	
-587	-180	-8466	8	-96	-36	
-591	-178	-8468	7	-94	-35	
-597	-178	-8462	9	-94	-35	
-596	-177	-8451	8	-95	-34	
-599	-173	-8456	8	-95	-35	
-600	-173	-8463	8	-94	-35	
-591	-177	-8471	7	-94	-37	
-590	-183	-8468	7	-94	-37	
-596	-180	-8470	7	-95	-35	
-596	-183	-8467	8	-93	-35	
-601	-182	-8461	8	-94	-36	
-595	-177	-8457	7	-96	-36	
-597	-182	-8474	7	-94	-36	
-596	-172	-8479	7	-94	-35	
-600	-180	-8459	7	-95	-36	
-602	-181	-8470	7	-94	-36	
-600	-182	-8475	9	-94	-36	
-599	-175	-8457	7	-94	-36	
-591	-174	-8464	6	-95	-36	
-595	-180	-8464	7	-94	-37	
-600	-183	-8461	8	-94	-35	
-591	-180	-8462	8	-94	-36	
-592	-182	-8464	8	-94	-36	
-595	-172	-8463	8	-94	-36	
-599	-180	-8462	9	-94	-36	
-597	-179	-8465	6	-95	-36	
-589	-179	-8464	7	-94	-35	
-597	-184	-8463	9	-93	-36	
-592	-184	-8475	7	-93	-35	
-601	-180	-8464	7	-95	-36	
-597	-183	-8467	7	-93	-36	
-599	-178	-8466	8	-94	-36	
-591	-172	-8464	7	-93	-35	
-592	-185	-8471	6	-93	-36	
-600	-181	-8468	8	-93	-35	
-595	-181	-8464	9	-93	-35	
-589	-181	-8455	6	-94	-36	
-597	-185	-8465	8	-93	-34	
-597	-182	-8460	8	-93	-36	
-594	-181	-8473	8	-94	-36	
-599	-175	-8468	7	-93	-36	
-593	-179	-8475	8	-94	-34	
-597	-171	-8466	8	-93	-35	
-598	-175	-8472	7	-95	-36	
-597	-178	-8470	8	-95	-36	
-593	-179	-8461	8	-94	-35	
-601	-186	-8467	8	-93	-36	
-595	-184	-8460	6	-95	-37	
-602	-182	-8472	8	-94	-37	
-595	-178	-8470	8	-93	-36	
-597	-175	-8465	8	-95	-36	
-591	-179	-8471	8	-94	-35	
-594	-178	-8462	8	-93	-34	
-598	-179	-8463	8	-95	-36	
-598	-178	-8464	8	-94	-36	
-592	-178	-8461	9	-95	-34	
-596	-179	-8464	8	-94	-36	
-594	-179	-8461	8	-94	-35	
-595	-180	-8461	7	-93	-36	
-597	-180	-8468	8	-94	-35	
-594	-176	-8465	8	-93	-36	
-596	-177	-8455	6	-95	-37	
-597	-174	-8465	7	-94	-36	
-593	-176	-8455	8	-93	-35	
-594	-173	-8454	8	-94	-37	
-595	-177	-8465	7	-94	-35	
-596	-175	-8464	7	-95	-36	
-598	-176	-8467	8	-94	-35	
-598	-181	-8460	7	-95	-37	
-596	-178	-8461	6	-95	-36	
-596	-185	-8472	7	-96	-36	
-602	-177	-8462	7	-93	-36	
-594	-181	-8461	8	-95	-36	
-596	-177	-8470	8	-93	-35	
-595	-181	-8468	8	-94	-36	
-588	-176	-8460	6	-95	-36	
-597	-175	-8465	7	-94	-37	
-602	-182	-8463	5	-95	-37	
-596	-181	-8468	8	-94	-36	
-597	-178	-8467	7	-93	-36	
-594	-179	-8471	8	-95	-36	
-597	-176	-8481	7	-94	-36	
-590	-179	-8466	8	-95	-36	
-597	-182	-8455	7	-94	-36	
-590	-178	-8463	8	-95	-36	
-597	-176	-8469	8	-95	-35	
-599	-181	-8467	9	-93	-36	
-594	-183	-8465	7	-95	-36	
-587	-181	-8473	9	-94	-37	
-596	-173	-8460	9	-94	-34	
-594	-175	-8459	9	-93	-35	
-596	-183	-8462	7	-95	-35	
-595	-182	-8472	8	-94	-37	
-591	-172	-8464	7	-95	-36	
-595	-179	-8459	7	-95	-36	
-592	-178	-8467	7	-94	-36	
-602	-178	-8474	9	-92	-35	
-598	-178	-8461	7	-95	-35	
-601	-179	-8464	8	-94	-36	
-594	-175	-8474	8	-94	-36	
-595	-176	-8455	8	-94	-37	
-601	-174	-8470	7	-94	-35	
-599	-180	-8466	7	-94	-36	
-592	-182	-8457	9	-93	-36	
-596	-177	-8459	8	-93	-36	
-591	-174	-8465	6	-95	-36	
-598	-181	-8467	9	-94	-36	
-600	-173	-8461	8	-94	-35	
-595	-180	-8457	7	-95	-36	
-598	-178	-8462	7	-96	-36	
-605	-178	-8460	7	-96	-35	
-595	-182	-8457	8	-94	-35	
-592	-179	-8454	7	-94	-35	
-596	-176	-8468	8	-94	-36	
-596	-180	-8475	8	-94	-35	
-600	-176	-8463	8	-93	-35	
-595	-178	-8471	7	-97	-36	
-591	-178	-8468	6	-95	-35	
-596	-181	-8464	8	-93	-36	
-595	-178	-8464	8	-94	-36	
-594	-186	-8466	8	-95	-36	
-596	-179	-8462	9	-93	-35	
-598	-179	-8461	6	-96	-36	
-598	-182	-8457	7	-96	-36	
-596	-177	-8484	6	-94	-38	
-590	-181	-8473	7	-94	-35	
-596	-173	-8460	7	-94	-36	
-593	-180	-8457	7	-94	-36	
-587	-180	-8470	6	-94	-35	
-591	-179	-8458	7	-94	-36	
-597	-174	-8463	7	-95	-35	
-597	-179	-8472	8	-94	-35	
-594	-179	-8470	9	-93	-36	
-594	-175	-8465	8	-94	-37	
-593	-181	-8455	8	-94	-36	
-595	-179	-8462	8	-93	-35	
-594	-180	-8454	8	-93	-35	
-593	-181	-8468	8	-95	-35	
-594	-179	-8462	7	-95	-36	
-592	-181	-8458	8	-94	-35	
-600	-176	-8463	8	-94	-36	
-600	-175	-8464	6	-95	-35	
-597	-176	-8479	8	-94	-36	
-594	-178	-8463	8	-93	-37	
-591	-178	-8465	8	-94	-36	
-594	-182	-8470	7	-94	-36	
-593	-183	-8477	8	-95	-36	
-596	-175	-8480	8	-94	-36	
-595	-178	-8469	9	-93	-36	
-599	-178	-8458	8	-94	-36	
-595	-185	-8479	8	-93	-36	
-596	-177	-8459	8	-94	-35	
-594	-183	-8463	8	-94	-36	
-594	-184	-8468	7	-95	-35	
-599	-172	-8461	9	-93	-35	
-595	-177	-8458	8	-95	-36	
-595	-175	-8465	8	-94	-36	
-596	-179	-8462	8	-94	-35	
-596	-175	-8466	7	-95	-36	
-595	-179	-8465	6	-95	-36	
-592	-180	-8462	8	-95	-37	
-591	-177	-8458	9	-94	-36	
-592	-175	-8453	8	-94	-37	
-594	-172	-8456	8	-95	-36	
-598	-176	-8461	8	-94	-35	
-596	-175	-8459	8	-93	-37	
-591	-176	-8462	6	-95	-37	
-591	-185	-8461	7	-94	-36	
-586	-182	-8471	7	-96	-36	
-591	-185	-8471	7	-95	-36	
-596	-174	-8461	7	-95	-35	
-593	-180	-8464	7	-94	-36	
-596	-174	-8471	8	-94	-36	
-592	-175	-8464	7	-93	-35	
-592	-179	-8460	7	-95	-37	
-594	-177	-8465	9	-94	-35	
-597	-177	-8466	8	-94	-36	
-592	-176	-8467	8	-94	-36	
-600	-179	-8466	8	-95	-36	
-600	-179	-8461	7	-94	-37	
-592	-175	-8467	7	-94	-35	
-591	-179	-8469	7	-96	-37	
-600	-173	-8468	8	-95	-37	
-600	-176	-8462	9	-93	-36	
-601	-174	-8459	7	-94	-36	
-593	-181	-8467	8	-95	-36	
-591	-173	-8462	8	-95	-36	
-592	-178	-8468	8	-93	-37	
-591	-172	-8464	7	-97	-37	
-592	-180	-8456	8	-94	-35	
-595	-180	-8459	8	-94	-36	
-597	-176	-8465	8	-95	-37	
-588	-177	-8466	8	-94	-35	
-593	-178	-8468	8	-95	-36	
-590	-175	-8465	9	-95	-36	
-594	-175	-8454	9	-95	-36	
-590	-176	-8460	7	-95	-37	
-595	-175	-8470	7	-94	-35	
