-3	-1	-9814	0	0	1	
-2	2	-9819	0	0	1	
0	-3	-9812	0	0	0	
0	-3	-9808	0	-1	0	
8	-3	-9811	-1	-1	1	
14	-2	-9809	-1	-1	1	
16	6	-9802	-1	-1	1	
16	7	-9804	-1	-1	1	
17	4	-9805	-1	-1	1	
18	-2	-9810	-1	-1	1	
17	0	-9810	-1	0	1	
15	7	-9810	0	-1	1	
11	3	-9803	-1	0	2	
7	2	-9808	0	0	2	
12	-3	-9804	1	0	1	
14	-1	-9808	1	0	1	
16	-4	-9814	1	1	0	
12	-8	-9812	1	0	0	
16	-8	-9805	0	0	0	
14	-6	-9807	2	0	0	
15	-5	-9802	2	0	0	
15	-4	-9803	2	1	1	
13	-5	-9804	2	1	1	
13	-2	-9803	2	0	1	
12	1	-9805	1	0	0	
7	6	-9804	1	1	0	
4	5	-9807	1	0	0	
0	4	-9804	2	1	0	
0	5	-9804	1	1	0	
1	6	-9804	1	0	-1	
9	2	-9807	1	1	0	
15	4	-9798	2	0	-1	
10	2	-9809	2	-1	0	
15	4	-9795	0	0	0	
17	0	-9806	1	0	0	
18	-5	-9795	1	0	0	
22	-9	-9801	1	0	0	
21	-12	-9798	2	-1	1	
20	-15	-9801	2	-1	1	
18	-13	-9803	1	-1	1	
15	-18	-9795	1	-1	2	
11	-17	-9798	0	-1	1	
5	-15	-9798	0	-1	1	
4	-11	-9798	-1	-1	1	
4	-7	-9804	0	0	1	
2	-4	-9799	0	1	1	
0	-6	-9801	0	0	0	
1	-2	-9794	2	0	0	
5	-2	-9801	1	0	0	
5	-1	-9803	3	1	0	
8	-1	-9806	3	1	0	
15	-2	-9809	3	0	0	
19	-1	-9808	4	1	0	
20	1	-9804	4	0	0	
20	-2	-9806	4	0	-1	
20	-2	-9806	3	-1	0	
21	0	-9803	3	-1	0	
20	-4	-9806	3	0	0	
17	-4	-9799	3	0	0	
18	-6	-9806	3	1	0	
12	-6	-9806	3	1	0	
8	-6	-9810	4	1	0	
7	-6	-9817	1	-1	0	
4	-7	-9813	0	-1	1	
0	-10	-9809	0	-1	2	
-4	-12	-9815	2	1	1	
-6	-8	-9818	-1	-2	1	
-6	-7	-9807	-6	-2	2	
3	-13	-9839	-5	-5	1	
4	1	-9809	-2	-5	1	
7	3	-9790	-3	-3	2	
12	2	-9811	-2	-1	2	
20	2	-9799	-1	-1	1	
21	1	-9802	-2	0	1	
27	-3	-9821	-1	-1	1	
27	-6	-9827	3	-2	2	
27	0	-9805	5	1	1	
25	-2	-9801	4	3	0	
24	-16	-9817	7	3	0	
25	-23	-9805	3	2	0	
22	-23	-9808	2	1	-1	
18	-29	-9812	5	3	0	
14	-32	-9816	9	4	-2	
6	-30	-9823	7	2	-1	
-1	-17	-9794	-2	-1	-3	
-4	-10	-9802	3	1	-1	
-6	-1	-9814	4	1	-1	
-13	7	-9814	-3	-2	-1	
-13	17	-9804	2	0	-1	
-14	16	-9820	6	1	-2	
-7	15	-9845	6	-3	-3	
-3	24	-9819	5	-1	-2	
2	22	-9798	1	2	-3	
11	6	-9818	-1	-3	-2	
20	1	-9810	-6	-5	-2	
32	-4	-9811	-4	-3	-1	
35	-14	-9808	-6	-3	-1	
44	-24	-9804	-5	-2	0	
47	-29	-9804	-5	-2	0	
41	-36	-9793	-4	0	0	
36	-40	-9795	0	2	0	
32	-40	-9802	4	3	1	
21	-36	-9808	6	3	0	
14	-37	-9816	5	2	1	
5	-34	-9820	-1	-2	2	
-3	-26	-9809	-4	-3	3	
-9	-19	-9805	-7	-5	3	
-13	-10	-9803	-3	-5	3	
-12	6	-9793	-5	-1	3	
-8	11	-9802	-5	-2	2	
-3	15	-9813	-3	-3	2	
2	21	-9804	-2	-1	2	
2	23	-9806	-3	-2	3	
13	20	-9808	-3	-3	2	
16	12	-9803	0	-2	2	
20	12	-9794	4	1	4	
25	1	-9803	3	1	3	
28	-7	-9807	5	1	2	
25	-13	-9801	6	1	1	
25	-15	-9801	4	2	2	
21	-24	-9808	3	1	2	
16	-23	-9808	3	1	3	
11	-25	-9805	2	1	2	
9	-22	-9806	2	1	1	
4	-17	-9807	2	1	1	
1	-12	-9803	1	0	2	
-2	-13	-9809	0	-1	1	
-4	-3	-9810	3	-1	1	
0	12	-9789	-1	3	1	
2	4	-9808	-2	0	1	
3	0	-9823	0	-2	2	
6	8	-9805	0	0	1	
9	8	-9794	-2	-1	1	
13	1	-9802	-1	-1	0	
17	-3	-9804	1	1	-1	
20	-11	-9800	1	1	0	
20	-16	-9802	1	1	0	
20	-20	-9807	2	1	0	
17	-18	-9799	2	1	1	
18	-19	-9800	2	1	1	
21	-19	-9805	2	1	1	
18	-18	-9816	2	1	1	
16	-13	-9805	-1	0	1	
11	-9	-9798	-5	-3	2	
19	-6	-9817	-2	-1	2	
10	6	-9799	-1	-1	2	
4	3	-9795	-2	-2	2	
4	1	-9804	-1	-2	2	
4	7	-9797	1	-1	2	
6	6	-9798	2	0	2	
6	5	-9802	1	0	0	
7	4	-9802	2	0	1	
8	5	-9802	2	0	0	
6	7	-9798	2	0	0	
11	3	-9799	1	0	0	
10	4	-9792	1	0	1	
15	3	-9792	1	1	0	
14	-4	-9799	2	0	0	
12	-4	-9798	3	1	0	
12	-2	-9804	3	2	-1	
9	-14	-9837	0	0	-2	
10	-2	-9800	2	1	0	
13	-5	-9799	3	2	0	
13	-6	-9810	4	2	0	
12	4	-9805	3	1	-1	
11	5	-9797	-1	0	-1	
12	0	-9803	0	-1	-1	
14	2	-9809	2	1	0	
12	-2	-9802	1	0	0	
11	-9	-9799	0	0	1	
9	-16	-9801	0	0	0	
7	-19	-9808	-1	-1	0	
12	-20	-9801	-2	-1	1	
13	-18	-9806	-2	-2	2	
15	-16	-9807	-3	-2	2	
16	-12	-9818	-2	1	3	
9	-17	-9812	-1	-3	3	
9	-7	-9789	-2	-2	3	
13	-8	-9807	-2	-1	1	
16	-7	-9801	-1	-1	1	
17	-2	-9803	-1	0	0	
21	0	-9804	0	0	0	
20	-3	-9802	1	0	1	
18	-6	-9798	1	1	1	
18	-1	-9775	2	3	1	
18	-4	-9803	5	5	0	
12	9	-9781	3	3	1	
9	11	-9784	-1	2	1	
4	7	-9813	1	1	1	
1	8	-9792	1	1	0	
-6	6	-9794	0	0	1	
-11	3	-9801	0	0	-1	
-11	3	-9810	3	1	0	
-14	1	-9800	2	1	0	
-11	-1	-9795	0	0	0	
-3	-5	-9807	1	0	0	
1	-14	-9801	1	1	0	
6	-20	-9799	1	0	1	
19	-35	-9834	2	-3	1	
21	-27	-9808	6	0	2	
26	-24	-9795	1	0	2	
34	-21	-9805	0	-2	2	
38	-12	-9800	-1	-1	2	
35	-2	-9807	-1	-1	2	
28	6	-9792	-4	-2	2	
28	2	-9818	6	-3	2	
22	24	-9768	3	4	0	
17	19	-9775	0	3	0	
12	10	-9807	5	3	0	
3	6	-9818	6	2	0	
-5	0	-9810	2	0	1	
-6	-12	-9822	-2	-4	1	
-5	-11	-9802	2	-3	2	
-13	-11	-9784	-1	-1	1	
-10	-18	-9800	1	0	2	
-7	-19	-9807	3	0	2	
0	-12	-9806	3	1	2	
7	-11	-9812	3	1	2	
13	-6	-9792	-1	0	1	
22	-5	-9790	-2	0	1	
29	0	-9803	2	2	1	
33	7	-9797	2	2	2	
35	5	-9800	2	3	1	
37	-1	-9811	3	3	1	
35	-1	-9810	0	0	1	
31	-2	-9820	1	-1	1	
27	1	-9803	0	-1	1	
23	12	-9779	0	5	0	
11	6	-9797	-1	3	-1	
9	-6	-9811	0	-1	0	
6	-8	-9811	2	0	0	
1	-15	-9808	1	-2	1	
-3	-18	-9806	0	-2	1	
-8	-21	-9803	0	-3	1	
-9	-16	-9801	-1	-2	1	
-10	-13	-9805	-2	-2	0	
-4	-11	-9807	-3	-2	1	
-3	-3	-9804	-1	-1	1	
3	-1	-9794	4	3	2	
8	-7	-9825	4	2	2	
10	-2	-9809	5	0	2	
15	5	-9801	2	-2	2	
19	-2	-9818	7	-3	2	
30	13	-9769	3	3	0	
30	1	-9794	0	0	-1	
32	-9	-9804	4	0	0	
30	-10	-9787	3	0	0	
24	-14	-9796	-1	-1	0	
21	-26	-9805	-3	-3	0	
15	-26	-9805	4	-2	2	
9	-15	-9801	0	0	1	
5	-14	-9813	0	2	1	
-2	-10	-9812	2	3	1	
-9	-6	-9808	1	2	1	
-15	3	-9804	3	4	1	
-16	1	-9807	-1	1	1	
-9	2	-9825	3	0	1	
-12	8	-9812	2	0	0	
-6	17	-9786	-1	1	1	
1	12	-9801	1	3	0	
8	8	-9814	3	2	-1	
16	11	-9803	3	2	-2	
24	7	-9805	3	2	-1	
35	6	-9814	2	1	-1	
30	0	-9817	1	-3	-1	
31	-3	-9803	3	1	-1	
30	-3	-9785	6	5	-2	
21	-11	-9797	3	4	-2	
21	-24	-9810	3	1	-2	
11	-30	-9816	5	2	-2	
1	-33	-9795	4	2	-1	
-9	-37	-9810	3	0	-1	
-16	-30	-9816	3	2	1	
-16	-17	-9805	3	3	0	
-22	-7	-9805	1	0	-1	
-16	1	-9805	0	0	-1	
-7	6	-9823	1	-1	-1	
-5	19	-9802	-2	-2	-1	
4	18	-9800	1	0	-1	
13	12	-9806	3	1	-1	
21	7	-9801	4	1	-2	
32	-1	-9798	5	2	-2	
37	-11	-9804	5	2	-1	
44	-17	-9807	6	2	-1	
38	-17	-9797	3	0	1	
33	-21	-9816	0	-3	1	
21	-12	-9807	-1	-3	2	
9	2	-9795	-1	-2	3	
-4	9	-9807	-5	-4	2	
-5	15	-9816	-3	-4	2	
-15	19	-9796	-2	-2	1	
-16	13	-9810	1	-1	1	
-15	12	-9806	0	-1	1	
-13	4	-9810	2	0	2	
-4	-11	-9815	2	1	2	
6	-18	-9806	2	1	2	
17	-31	-9806	6	2	2	
24	-34	-9797	4	2	2	
24	-35	-9804	1	-2	1	
32	-26	-9796	0	-1	2	
30	-20	-9785	0	1	1	
32	-20	-9797	0	-1	1	
32	-9	-9799	0	-1	2	
31	-5	-9789	1	-1	2	
23	3	-9787	2	-1	1	
18	7	-9792	3	-1	1	
11	12	-9795	3	-1	2	
11	10	-9799	2	-1	2	
6	8	-9803	2	-1	2	
-3	7	-9815	2	-1	3	
-6	9	-9810	3	-1	2	
-10	12	-9804	4	-1	2	
-14	8	-9812	3	-1	2	
-10	0	-9807	2	0	2	
-2	-4	-9800	4	2	-1	
8	-10	-9803	7	2	-2	
16	-27	-9812	2	-1	-2	
24	-29	-9791	3	1	-2	
27	-37	-9810	3	-1	-2	
28	-37	-9811	0	-3	-1	
31	-27	-9808	3	-1	-1	
29	-21	-9806	3	0	-1	
22	-13	-9802	3	1	0	
15	-9	-9814	1	-1	1	
8	-7	-9815	1	-2	1	
5	-1	-9802	1	0	1	
0	2	-9803	2	0	1	
1	2	-9801	2	0	1	
-3	2	-9800	2	0	1	
-1	-2	-9806	2	0	0	
2	-7	-9803	2	0	0	
4	-9	-9804	2	0	0	
8	-8	-9810	1	-1	1	
11	-11	-9807	1	0	1	
12	-13	-9818	1	-1	1	
14	-15	-9828	0	-4	1	
15	-8	-9820	2	-1	1	
11	-2	-9803	1	0	1	
9	3	-9803	0	0	0	
14	-1	-9807	1	0	0	
16	-4	-9817	1	0	1	
11	-3	-9812	1	0	0	
8	-5	-9806	0	0	0	
6	-8	-9819	0	-2	0	
8	-9	-9811	1	-2	0	
10	-10	-9801	0	-1	-1	
13	-13	-9796	-1	-1	0	
21	-19	-9811	0	-1	0	
22	-22	-9799	2	3	1	
19	-20	-9787	-1	1	1	
17	-22	-9804	-1	0	1	
18	-21	-9812	0	1	1	
17	-16	-9804	0	0	2	
15	-4	-9806	-1	0	2	
10	2	-9806	-1	0	1	
5	12	-9805	-1	0	2	
2	17	-9802	0	0	2	
4	12	-9807	1	1	0	
3	10	-9807	0	1	-1	
1	6	-9812	2	2	-1	
-2	3	-9796	0	1	-1	
1	-6	-9805	0	0	0	
3	-11	-9813	1	-1	0	
8	-17	-9805	1	-2	1	
10	-18	-9798	0	-1	1	
9	-19	-9800	-1	-1	1	
11	-13	-9806	0	-1	3	
11	-15	-9802	0	0	2	
11	-14	-9800	0	0	2	
13	-11	-9807	0	0	2	
8	-6	-9807	-1	-1	2	
13	-3	-9808	-1	0	0	
14	1	-9810	-2	-1	1	
10	7	-9804	-3	-1	1	
11	2	-9809	-3	-1	0	
12	-1	-9804	-2	-2	0	
11	-2	-9803	-2	-1	0	
11	-8	-9798	-2	-1	0	
12	-11	-9804	-1	-1	1	
10	-13	-9799	0	-1	1	
12	-13	-9810	1	0	0	
12	-18	-9811	1	-1	0	
9	-18	-9807	1	-1	1	
11	-17	-9810	2	-1	1	
11	-16	-9805	1	0	1	
8	-12	-9811	2	1	1	
8	-13	-9804	1	1	2	
6	-10	-9806	1	1	2	
6	-8	-9805	0	1	2	
6	-8	-9801	-1	1	2	
11	-10	-9802	0	1	2	
12	-8	-9802	0	0	2	
8	-7	-9799	0	0	1	
12	-7	-9796	1	-1	1	
11	-7	-9800	1	0	1	
11	-5	-9796	0	-1	0	
11	-5	-9802	1	0	1	
10	-8	-9800	2	0	1	
7	-8	-9804	2	0	1	
9	-6	-9802	2	0	0	
6	-6	-9807	2	1	0	
1	-8	-9804	2	2	1	
4	-5	-9795	2	1	1	
7	-2	-9798	2	2	1	
5	-2	-9801	2	2	1	
5	-4	-9806	2	2	1	
6	-3	-9800	2	1	1	
6	-4	-9801	3	1	0	
13	-5	-9802	3	1	0	
13	-9	-9799	2	0	0	
14	-8	-9801	2	1	0	
16	-10	-9800	2	1	0	
19	-10	-9804	2	0	1	
18	-10	-9813	2	1	0	
18	-8	-9812	2	1	1	
17	-7	-9807	2	1	1	
14	-4	-9812	1	1	1	
8	-5	-9812	1	2	0	
4	-6	-9815	1	2	0	
6	-5	-9807	1	2	-1	
5	-2	-9811	2	1	-1	
8	-4	-9815	2	0	-1	
12	-4	-9812	2	0	-1	
11	-8	-9810	2	1	-2	
8	-10	-9807	3	1	-1	
11	-10	-9808	2	2	-1	
16	-12	-9807	2	1	-2	
13	-9	-9812	2	0	-2	
16	-12	-9814	2	1	-1	
20	-11	-9816	2	0	0	
15	-13	-9812	2	0	1	
11	-11	-9811	1	0	1	
11	-11	-9810	1	0	0	
8	-9	-9810	1	0	1	
10	-7	-9813	1	0	1	
7	-4	-9807	0	-1	1	
1	-5	-9806	-1	-3	2	
7	6	-9804	-1	2	2	
12	3	-9813	2	3	2	
15	10	-9806	3	4	1	
17	6	-9807	4	4	1	
18	-1	-9805	7	3	0	
17	-5	-9798	9	3	-1	
18	-9	-9803	11	3	-1	
15	-16	-9806	10	2	-1	
14	-19	-9809	10	2	-1	
11	-21	-9810	9	1	-1	
9	-22	-9809	8	1	-1	
7	-22	-9812	6	1	0	
6	-27	-9825	1	-6	1	
6	-19	-9806	-23	-8	0	
2	-14	-9792	-15	-6	1	
9	-14	-9797	-12	-5	2	
20	-11	-9803	-11	-5	2	
19	-10	-9799	-11	-4	3	
18	-9	-9796	-8	-2	2	
23	-4	-9798	-4	0	2	
27	-7	-9803	1	1	2	
26	-10	-9803	2	2	1	
20	-17	-9811	2	0	1	
22	-19	-9808	0	-1	1	
16	-17	-9799	-4	-3	2	
15	-19	-9800	-3	-2	2	
11	-14	-9794	3	1	2	
9	-20	-9811	5	1	2	
2	-17	-9814	4	-1	3	
2	-9	-9809	0	-3	2	
2	-1	-9796	3	-2	3	
-4	7	-9800	-1	-2	1	
1	17	-9800	2	-1	1	
3	21	-9795	2	0	1	
-1	21	-9801	4	0	1	
7	21	-9800	3	1	0	
10	21	-9803	5	1	1	
10	14	-9799	3	1	1	
10	3	-9799	3	1	1	
11	-3	-9796	4	0	0	
11	-9	-9799	3	0	1	
17	-19	-9803	2	1	2	
17	-27	-9805	1	1	2	
18	-29	-9801	0	0	3	
10	-26	-9800	0	1	2	
16	-29	-9813	1	1	2	
13	-19	-9807	0	1	2	
14	-8	-9793	-1	-1	2	
16	-6	-9802	-1	0	1	
18	4	-9800	0	0	1	
13	11	-9797	1	1	0	
14	13	-9805	0	0	0	
15	16	-9795	1	1	-1	
12	14	-9800	5	2	-2	
7	9	-9799	7	4	-2	
9	5	-9808	10	4	-2	
1	-3	-9806	9	3	-2	
0	-6	-9805	8	2	-1	
-1	-15	-9806	7	2	-1	
4	-15	-9803	5	1	0	
7	-14	-9797	4	0	0	
9	-15	-9805	1	-1	0	
12	-13	-9805	-1	-3	1	
12	-14	-9803	-2	-4	1	
15	-14	-9806	-1	-2	1	
20	-12	-9806	-2	-2	1	
23	-12	-9807	-1	-1	1	
27	-8	-9810	-1	0	1	
25	-6	-9804	-1	0	1	
21	-5	-9804	-1	0	0	
20	-4	-9803	-1	0	1	
17	-4	-9803	-1	0	0	
16	-3	-9808	-1	-1	1	
8	0	-9810	-1	-2	1	
0	-2	-9806	-2	-3	1	
-3	-5	-9811	-2	-3	1	
-6	-6	-9815	-2	-4	1	
-5	-2	-9810	-3	-4	1	
-5	-3	-9807	-3	-4	1	
-2	-5	-9802	-4	-4	2	
1	-8	-9806	-4	-4	1	
3	-6	-9803	-4	-3	1	
7	-8	-9801	-4	-2	0	
13	-8	-9803	-3	-1	1	
13	-9	-9799	-3	-2	1	
17	-13	-9798	-3	-2	0	
18	-14	-9801	-3	-2	0	
18	-14	-9801	-2	-2	0	
17	-13	-9801	-1	-1	1	
18	-14	-9806	0	-1	1	
19	-13	-9804	0	-1	1	
16	-12	-9803	1	-1	1	
10	-12	-9809	2	0	1	
9	-14	-9810	2	1	1	
10	-9	-9809	2	1	1	
8	-10	-9809	1	1	2	
9	-7	-9809	1	-1	2	
5	-5	-9802	0	-1	2	
5	-7	-9802	0	-1	2	
5	-9	-9810	-1	-1	2	
3	-7	-9807	-2	-1	2	
5	-2	-9806	-1	-2	1	
4	-4	-9801	-1	-2	1	
7	-5	-9796	-2	-2	1	
11	-5	-9798	-2	-2	1	
12	-6	-9804	-3	-2	2	
15	-6	-9804	-3	-2	2	
18	-6	-9802	-4	-2	1	
17	-6	-9810	-4	-2	1	
15	-6	-9808	-3	-2	1	
15	-7	-9806	-3	-2	1	
15	-6	-9802	-2	-2	1	
11	-2	-9801	-2	-1	1	
8	1	-9804	-1	-1	1	
8	2	-9805	-1	-1	1	
8	2	-9805	-1	-1	1	
8	7	-9809	-1	-1	2	
7	5	-9803	-1	-1	1	
7	7	-9801	0	0	1	
10	5	-9796	1	0	1	
12	5	-9790	2	1	0	
13	7	-9802	3	1	0	
12	7	-9800	3	1	0	
7	3	-9803	2	1	1	
9	2	-9802	1	0	1	
12	-2	-9803	0	0	0	
12	-7	-9802	0	-2	0	
14	-8	-9802	-1	-2	1	
13	-10	-9799	-1	-2	1	
14	-13	-9801	-1	-2	0	
12	-12	-9804	0	-1	2	
14	-12	-9803	-1	-2	2	
13	-11	-9803	0	-2	2	
10	-7	-9808	-1	-2	1	
9	-8	-9808	0	-2	2	
4	-9	-9805	0	-1	2	
7	-6	-9804	0	-1	1	
5	-6	-9798	-1	-1	1	
2	-6	-9801	1	-1	1	
2	-8	-9798	0	-1	1	
3	-6	-9809	0	0	1	
5	-4	-9811	1	-1	1	
9	1	-9806	1	-1	1	
7	-1	-9813	1	-2	1	
9	-1	-9806	2	-2	1	
15	-1	-9809	1	-2	1	
16	-2	-9815	2	-1	0	
15	-1	-9810	1	0	0	
